image id,true label,confidence,prediction
399,3,0.999408361438395,"[7.293887676628341e-06, 1.6544920513099857e-05, 1.824595492082625e-05, 0.999408361438395, 0.00010192683291480067, 2.5839386735523445e-05, 2.010460261285661e-05, 0.00017282344829691105, 2.055900585054871e-05, 0.00020830052208380535]"
400,9,0.9999502852354291,"[6.831255053259106e-06, 6.8722735062273865e-06, 2.154506799812854e-06, 5.137972724795907e-06, 6.1794038949863305e-06, 1.286907750827705e-06, 4.4237368080814035e-06, 8.791046427265592e-06, 8.0376616056821e-06, 0.9999502852354291]"
401,8,0.9991374551351238,"[0.00011469933718239809, 0.0006739013011310996, 9.27579552265102e-06, 1.1354898084716747e-05, 7.99596675105259e-06, 1.3464294850150136e-05, 1.0452093781341558e-05, 3.974283154853554e-06, 0.9991374551351238, 1.7426894417993647e-05]"
402,7,0.9999902777247371,"[7.008368108119477e-07, 3.3666904430108727e-07, 2.913150535767218e-07, 5.183857571151347e-07, 5.106864986014668e-06, 1.5278498560857098e-06, 4.2531202252085397e-07, 0.9999902777247371, 2.4029545392026453e-07, 5.747462785195174e-07]"
403,8,0.9999099719899592,"[3.156962780180432e-05, 9.141606755837532e-06, 4.079172616539166e-06, 1.2461717112508793e-06, 7.67552977866064e-06, 9.828162535995625e-06, 4.100838565578999e-06, 2.008590776550185e-06, 0.9999099719899592, 2.0378309498668444e-05]"
404,8,0.9999718123020623,"[4.886659404118522e-06, 5.3913871222201475e-06, 2.9435716502689896e-06, 1.5974406187267328e-06, 1.5557701523544222e-06, 1.7007892315494121e-06, 3.4716425011201244e-06, 1.5789286857693393e-06, 0.9999718123020623, 5.061508571603952e-06]"
405,4,0.9947559930895433,"[1.5134710218197454e-05, 2.4099434102410815e-05, 0.0006370929254067462, 0.0006410292951190839, 0.9947559930895433, 0.002803114235242103, 0.0008843305297241854, 8.242908897724267e-05, 3.8221534482496624e-05, 0.00011855515718410554]"
406,0,0.9999893581960473,"[0.9999893581960473, 1.3855109820629281e-06, 2.7187292475927086e-06, 1.1980807958084744e-06, 8.247622805348879e-07, 4.248019853882405e-07, 4.219983086130247e-07, 7.519171190322884e-07, 1.8082887484985714e-06, 1.1077144850145712e-06]"
407,1,0.9998156312827216,"[2.277938048087843e-05, 0.9998156312827216, 2.726167411183089e-06, 2.419451993577047e-06, 3.3994768945429736e-06, 7.4759667053315235e-06, 4.890097115673443e-06, 4.242186954453773e-06, 2.8148772851648424e-05, 0.00010828721687119678]"
408,8,0.9999877457219888,"[6.021860589141739e-06, 8.454108482710347e-07, 6.558068325830556e-07, 7.828674252106968e-07, 3.7439028079393046e-07, 3.4489873270357286e-07, 9.340056810416376e-07, 2.5914652748835493e-07, 0.9999877457219888, 2.035891093959284e-06]"
409,2,0.9998897486923827,"[4.28623817251116e-06, 2.333865191438624e-06, 0.9998897486923827, 4.9227544733605494e-05, 8.369262583841663e-06, 1.9282340008728477e-05, 1.0442333253729763e-05, 1.2099465272249443e-05, 2.5093873474465376e-06, 1.7008710538165171e-06]"
410,7,0.9999070771622093,"[1.3779768598677053e-05, 5.53810894495945e-06, 1.2392425956836475e-05, 9.734320879425217e-06, 8.797866688444877e-06, 1.3676194818509731e-05, 1.8995237883562942e-05, 0.9999070771622093, 2.091064249920089e-06, 7.917849770138607e-06]"
411,9,0.9999451129499917,"[1.3773700395121534e-05, 2.0891016029063145e-05, 7.998113598814521e-07, 2.996677375016145e-06, 5.407113993213925e-07, 1.2826693333396802e-06, 1.5436913958936398e-06, 8.342323370841806e-06, 4.716449349806847e-06, 0.9999451129499917]"
412,3,0.6406364819163569,"[0.0005827841598283422, 7.150941902518969e-05, 6.417872563169315e-05, 0.6406364819163569, 0.00022256992729843193, 0.35809765522599535, 9.719326551989541e-05, 8.439888312462803e-05, 2.6178844122721106e-05, 0.00011704963309681276]"
413,6,0.9996584826651028,"[1.367926211396262e-05, 2.5080038458731507e-05, 4.4963722364880365e-05, 1.9651013519388912e-05, 9.219272380587205e-05, 1.6511519996299324e-05, 0.9996584826651028, 2.3563436902709223e-05, 8.378997925256334e-05, 2.2085638482802446e-05]"
414,1,0.999967162229803,"[4.3939884948435895e-06, 0.999967162229803, 5.264765311817746e-07, 1.1743002250500054e-06, 1.1775155120173073e-06, 7.164009407492867e-07, 1.9004016858777808e-06, 7.242363385563797e-06, 4.55198643693726e-06, 1.1154336984701059e-05]"
415,9,0.9999130783415823,"[1.2561324712399012e-05, 2.859748581406079e-05, 1.7035418144790523e-06, 1.0039745638946395e-05, 1.8128959653094124e-06, 1.6847731201082106e-06, 2.4191230877833105e-06, 2.0146484732333624e-05, 7.956283532230854e-06, 0.9999130783415823]"
416,0,0.986100024052822,"[0.986100024052822, 4.99423805990884e-05, 0.0015433231791577796, 0.0001144766630117429, 0.00013339197137959022, 0.00020222101163368386, 0.01156077866661261, 0.00013347616490719943, 5.2932530787032126e-05, 0.00010943337908891843]"
417,7,0.9997565683807903,"[1.4872004370322796e-05, 9.523373476777584e-06, 1.0050500591764937e-05, 0.00011168351431038684, 2.8579866720795434e-05, 5.1424537030683555e-05, 4.863179625318303e-06, 0.9997565683807903, 4.633563190361376e-06, 7.801079893027808e-06]"
419,7,0.9999487425287973,"[3.549970206736662e-06, 2.9124358750484707e-06, 3.2328029505645886e-06, 2.0275644972121904e-06, 1.3052988320512174e-05, 1.817271216171742e-05, 1.8402165169930912e-06, 0.9999487425287973, 9.591985742922441e-07, 5.509582099616675e-06]"
420,4,0.999909140322242,"[5.848306497584816e-07, 1.0545631378260103e-06, 1.2239398149496451e-05, 6.25173466920243e-05, 0.999909140322242, 2.573466006191687e-06, 5.8669242683816545e-06, 4.041853053792849e-06, 7.674674996907356e-07, 1.2138283012142976e-06]"
421,5,0.9996533917192675,"[2.3245498379095806e-06, 2.7619755112654828e-06, 6.186320770898094e-06, 1.9377554661757216e-05, 2.2921997714942723e-05, 0.9996533917192675, 2.349457447111495e-06, 0.0002870874117712969, 7.595731668479687e-07, 2.839439850370039e-06]"
423,0,0.9989643553246519,"[0.9989643553246519, 8.062768410375155e-05, 6.343201208568616e-05, 0.00024856334629010427, 0.00016303018586673763, 0.00023191940432076778, 3.7047478492637486e-05, 9.015482000192546e-05, 8.566818899073632e-05, 3.520155519579041e-05]"
424,2,0.9999606739176329,"[3.0798729916918246e-06, 9.585052164831993e-07, 0.9999606739176329, 4.279375615514649e-06, 8.748754148656057e-06, 7.557087850475314e-06, 7.869334744297823e-06, 4.534562395294884e-06, 1.5503575193401352e-06, 7.482318855844115e-07]"
425,9,0.9999677555354792,"[9.449746988792551e-07, 2.7833424945605066e-06, 2.767539990620997e-07, 8.653058190492812e-07, 3.1339617508604424e-07, 1.88224340317843e-07, 7.580761237291013e-07, 7.818224694505246e-06, 1.8296166175597506e-05, 0.9999677555354792]"
427,4,0.9999848585437262,"[5.09082120188794e-07, 6.400392875008533e-07, 2.8711686299721915e-06, 9.602575361855227e-07, 0.9999848585437262, 1.074843757260671e-06, 1.3752981662890147e-06, 5.1994893536804535e-06, 5.565427755089048e-07, 1.954734647190957e-06]"
428,0,0.9939569643003588,"[0.9939569643003588, 0.0001718715104272426, 0.0009470122877069595, 1.6618053221978324e-05, 2.8831761427440524e-05, 1.125730937795105e-05, 0.002885153631601792, 0.0005203638805009798, 0.00020229639432662303, 0.001259630871050047]"
429,6,0.9997395798515496,"[9.4181216879201e-06, 2.4827945604181374e-05, 3.207494963328943e-05, 8.922943753046525e-05, 9.890257920911796e-06, 2.7290369606153685e-05, 0.9997395798515496, 2.775378728544559e-05, 3.012060852620184e-05, 9.81467065611687e-06]"
430,2,0.9999168455804569,"[5.360165927335809e-06, 8.762911723476791e-07, 0.9999168455804569, 4.3432252200865694e-05, 1.7869058738823756e-05, 3.0901719438279324e-06, 6.731816049262147e-06, 3.1641574080157783e-06, 1.8415796244408837e-06, 7.889264780492107e-07]"
431,5,0.9998743062041271,"[2.6816497571883956e-06, 2.517965355241091e-06, 1.5980914491237858e-06, 7.207233415223045e-05, 7.606170320698525e-06, 0.9998743062041271, 1.8054021217063644e-06, 1.4140012348354119e-05, 2.0621286909071985e-05, 2.6508834594431076e-06]"
432,3,0.9993623548898094,"[1.4530538981769057e-05, 9.365967938497294e-06, 2.9582539030481758e-05, 0.9993623548898094, 1.2500727522957905e-05, 0.0005335204238677946, 1.2085315614983332e-05, 7.672802283110021e-06, 1.5870877147451087e-05, 2.5159178035449728e-06]"
434,3,0.9999911696525504,"[2.596218054939933e-07, 5.993039045245034e-07, 3.2095623926213986e-07, 0.9999911696525504, 2.6619545749292693e-07, 2.0555237195157383e-06, 2.5976458305396774e-07, 2.146475730291487e-06, 9.786396881471546e-07, 1.9438663216701604e-06]"
435,7,0.9999920215717969,"[2.907458240951965e-07, 4.934310793454035e-07, 1.0614244772801037e-06, 4.889334999590818e-07, 2.7181631274783464e-06, 1.6811692311668189e-06, 5.898010393004647e-07, 0.9999920215717969, 1.5656871837884058e-07, 4.981912058496541e-07]"
436,2,0.9998624911060209,"[4.455048034947716e-06, 1.1274328540520467e-06, 0.9998624911060209, 5.0725323068682476e-05, 7.73900378690307e-06, 8.125914684882357e-06, 4.1258368864149366e-05, 2.033808357031203e-05, 1.9179069938838405e-06, 1.8218121214304514e-06]"
437,5,0.9999497381390529,"[8.10064782641395e-07, 2.813158315963372e-06, 3.88262026647326e-06, 7.535415338546052e-06, 1.627077618431901e-05, 0.9999497381390529, 4.292442265826805e-06, 1.1945618535976457e-05, 1.2962606098773526e-06, 1.4155046475566252e-06]"
438,3,0.9999730623084778,"[8.620732468000773e-07, 2.548750530888964e-06, 3.9369541294328963e-07, 0.9999730623084778, 2.2172882314354766e-07, 1.8062069591150724e-05, 1.1103830278017268e-06, 2.206978174995765e-06, 3.54094480595945e-07, 1.1779182337611027e-06]"
440,1,0.9999550060729667,"[3.3592151054591253e-06, 0.9999550060729667, 1.1065952450087998e-06, 1.4022358549380908e-06, 8.823406859861542e-07, 1.0305352066790965e-06, 1.7448617748690607e-05, 1.9576799551601317e-06, 4.707309370121844e-06, 1.3099397861203626e-05]"
441,4,0.9999381508057605,"[1.323313785820538e-06, 3.695235109798053e-07, 3.0766050114136145e-05, 2.328371306927175e-06, 0.9999381508057605, 3.489413782681737e-06, 1.1387656337717432e-05, 1.1171309381472615e-05, 5.614673473838201e-07, 4.520886724078353e-07]"
442,9,0.9999752529832459,"[3.0627337846550695e-06, 7.82419496907877e-06, 7.889430289829482e-07, 2.9075321017857056e-06, 6.260888065243645e-07, 2.9151241507089975e-06, 1.0648088047370384e-06, 3.173202285820722e-06, 2.384388821937375e-06, 0.9999752529832459]"
443,9,0.9999700294398336,"[1.2299534112148325e-06, 1.1326620932236927e-05, 5.213432801243642e-07, 3.6174995297586717e-06, 5.715527295492427e-07, 9.028466727628134e-07, 6.554842219329523e-07, 2.766089841333876e-06, 8.379169547508419e-06, 0.9999700294398336]"
444,5,0.9998910020334956,"[3.141555098736368e-06, 4.482803672901473e-06, 3.5502366562927006e-06, 2.635830387790847e-05, 1.1538440061599269e-05, 0.9998910020334956, 9.433573488658596e-06, 3.7124144675319006e-05, 7.2368924833313526e-06, 6.132016489639776e-06]"
445,7,0.9999835938105065,"[5.354655746288463e-07, 4.36953415443084e-07, 1.07801318751141e-06, 1.8556266337496462e-06, 5.9515805466340375e-06, 3.1528827395202367e-06, 9.428046158348212e-07, 0.9999835938105065, 2.9960681939064934e-07, 2.1532559604310607e-06]"
446,5,0.9999147306575733,"[2.787261545837163e-06, 7.94022744570972e-06, 2.0925569901593736e-06, 3.2077791770989624e-05, 6.699108433067164e-06, 0.9999147306575733, 3.794863536547195e-06, 1.892944016499361e-05, 8.789282576656115e-06, 2.1588099626332845e-06]"
447,0,0.9998550371292758,"[0.9998550371292758, 8.206780572731882e-06, 8.366947305990471e-05, 1.401418029490614e-05, 8.030623068973808e-06, 6.211158931520814e-06, 3.890948124773818e-06, 3.865178627226743e-06, 1.0179029756830152e-05, 6.895498287165592e-06]"
448,2,0.9999956534058639,"[7.36345842810713e-07, 1.4230900628634272e-07, 0.9999956534058639, 8.958598233996191e-08, 4.689020873337898e-07, 1.2241055181643044e-06, 5.912288905611114e-07, 9.474264888238118e-07, 9.822147284808678e-08, 4.846884689030316e-08]"
449,2,0.9998678759965445,"[9.860414770129483e-05, 6.020706463555744e-07, 0.9998678759965445, 4.115466212030499e-06, 1.0555225596758688e-05, 1.395268300343829e-06, 8.879405384008635e-06, 4.273715256980072e-06, 2.726729149407481e-06, 9.719752084760541e-07]"
450,2,0.9998371876795074,"[7.739214786520607e-06, 6.770426612708776e-06, 0.9998371876795074, 1.8107471367350684e-05, 1.8447066684500137e-05, 3.611886531636552e-05, 4.98720819098425e-05, 1.054463528127153e-05, 6.911627847852263e-06, 8.300930686218852e-06]"
451,9,0.9999869821024915,"[1.580478286573758e-06, 3.5774085701040544e-06, 2.3638199998832074e-07, 7.426671887077272e-07, 2.2714469173699135e-07, 4.1459675119081803e-07, 6.79699289623477e-07, 1.0820783079108384e-06, 4.477442422707744e-06, 0.9999869821024915]"
452,7,0.9999775915395377,"[5.999004680362883e-07, 5.801569137103667e-07, 5.668434002403521e-07, 2.5476399515535425e-06, 8.209928100618306e-06, 5.779501436125085e-06, 3.0055976498806194e-06, 0.9999775915395377, 2.3921428136635514e-07, 8.796782606207743e-07]"
453,3,0.9999940825430539,"[1.7004606831900389e-06, 1.6768432277909208e-07, 6.96470217025898e-07, 0.9999940825430539, 5.060800285346811e-07, 1.7050059593164165e-06, 3.42457125044419e-07, 4.786663561085878e-07, 1.250419493852811e-07, 1.9559030470917178e-07]"
454,9,0.9999651954258029,"[5.075124896287545e-06, 9.44811516330469e-06, 1.1087393095922137e-06, 2.5086001102142208e-06, 9.152378889769117e-07, 1.5506652573813204e-06, 1.2967690502179994e-06, 6.341086658890106e-06, 6.5602358622607635e-06, 0.9999651954258029]"
455,4,0.9999418378246829,"[1.6568550458154035e-06, 5.816173395921764e-07, 9.573627423972602e-06, 6.973760952974909e-07, 0.9999418378246829, 1.6889550910744216e-05, 1.6682585848771055e-06, 2.571928441951578e-05, 6.901599410921719e-07, 6.854455561063005e-07]"
457,5,0.9998019831220639,"[1.260675122475079e-06, 3.433636232934094e-06, 3.3163703407157747e-06, 2.8091260165132997e-06, 2.7936842181991783e-05, 0.9998019831220639, 1.1692081212957313e-05, 0.00014309186081862613, 1.625496449955185e-06, 2.8507895599552272e-06]"
458,4,0.9622429427537985,"[0.00041701285570699243, 0.00013686290870616112, 0.0006841475562941761, 0.004017552048965232, 0.9622429427537985, 0.031532237550543886, 0.0004712279080040843, 0.0003597616235583788, 7.829974281535394e-05, 5.995505160722881e-05]"
460,5,0.9996805918773202,"[3.330697734551789e-06, 1.5235930457579029e-05, 6.402493996214743e-05, 7.814399229364137e-05, 4.064096201446304e-05, 0.9996805918773202, 5.288005782815585e-05, 4.294634349433767e-05, 9.240409018784826e-06, 1.296478987591937e-05]"
461,6,0.9999790323973005,"[8.291827604767674e-07, 7.373325340189744e-07, 8.164095877533823e-06, 5.394532328774279e-06, 2.0465715118092935e-06, 1.360529259538295e-06, 0.9999790323973005, 8.083750510665287e-07, 6.506299190736044e-07, 9.76353457303607e-07]"
462,1,0.9998346916042729,"[1.6648786237727382e-06, 0.9998346916042729, 5.121008954240757e-07, 2.1481894663398374e-06, 5.608976441663343e-07, 1.1146351505352949e-06, 3.7517125143652032e-06, 1.9158229465437604e-06, 8.866543632375178e-05, 6.497472216220081e-05]"
463,4,0.9966022836447116,"[1.0062522044953591e-05, 1.1129749804184891e-05, 0.0005708637326196353, 4.169993605234867e-05, 0.9966022836447116, 0.0021763859523828083, 1.569834460985303e-05, 0.0005299199247908969, 2.5024719093439728e-05, 1.6931473890105946e-05]"
464,3,0.9985349859104902,"[4.780591206363273e-06, 6.982147317782467e-06, 0.000518318522152175, 0.9985349859104902, 3.968043040905887e-05, 0.00022341203023116307, 2.9302470560626694e-05, 0.0005829635123446268, 1.9923134677410417e-05, 3.9651250610605134e-05]"
465,4,0.999974049308136,"[4.6677453848443174e-07, 6.204560165347456e-07, 3.041721633512124e-06, 1.0839218146268416e-05, 0.999974049308136, 3.7265764537108166e-06, 2.7509450201780375e-06, 3.407347033909905e-06, 3.934553943858248e-07, 7.041976269355959e-07]"
466,4,0.9999320149948975,"[1.4884664073310074e-06, 1.3557430350952092e-06, 3.986032421839233e-06, 1.7071553256072913e-06, 0.9999320149948975, 3.5699817573824603e-06, 5.148992102168095e-06, 4.869925036834759e-05, 9.491029734136578e-07, 1.0802807113639104e-06]"
467,3,0.9999685262998833,"[1.3042597692986829e-06, 1.0322776281013846e-06, 2.7540000390975465e-06, 0.9999685262998833, 6.566916072810804e-07, 1.2854163514285729e-05, 1.0606547066010636e-05, 1.0701530101143763e-06, 3.3649039602280125e-07, 8.591170864912002e-07]"
468,7,0.9995594119499245,"[2.350462391186437e-06, 3.4364365245309454e-06, 0.00018294521772591738, 3.124243533749207e-05, 3.843089964354701e-05, 0.00015223022925259496, 1.7266859955026582e-05, 0.9995594119499245, 1.479794696220529e-06, 1.1205714549121512e-05]"
469,8,0.9998039453444455,"[1.861183630845169e-05, 0.00011370032247462318, 4.110047956311678e-06, 1.9695237980257533e-06, 1.609021571317181e-05, 3.920586145041854e-06, 6.6270790159929355e-06, 1.8388440899033158e-05, 0.9998039453444455, 1.2636603243720195e-05]"
471,7,0.9998844796775067,"[2.7072429204520003e-05, 4.791538405305007e-06, 3.838518514786048e-06, 2.4628401169658798e-05, 2.6414269797424712e-05, 5.553662746914424e-06, 4.252537057184914e-06, 0.9998844796775067, 1.1484330801068401e-05, 7.4846347964896315e-06]"
472,8,0.9999719881849417,"[6.610073250198478e-06, 4.619836784016918e-06, 2.7121168873468937e-06, 1.7338192502435522e-06, 2.8270940580791923e-06, 1.5339750748094798e-06, 3.3606435973410787e-06, 9.736376525271083e-07, 0.9999719881849417, 3.6406185037072566e-06]"
473,0,0.9985924754529486,"[0.9985924754529486, 3.505875266333201e-05, 0.0008331169743401054, 0.00010243655184976958, 0.0001534282368615211, 3.258119208657007e-05, 6.008853776217481e-05, 3.437928203594611e-05, 0.00011376464551586846, 4.2670373936085956e-05]"
474,5,0.9999835335653026,"[2.6831120611878904e-07, 1.642631315774606e-06, 6.084219702442902e-06, 1.4958221924400713e-06, 5.305248644589355e-07, 0.9999835335653026, 1.4654363751145363e-06, 3.857624973023764e-06, 2.517751665664321e-07, 8.700889014722834e-07]"
475,7,0.999974613299877,"[3.199971481641897e-06, 1.1044806007216074e-06, 1.5745113538499475e-06, 4.866758400286791e-06, 2.907762996154124e-06, 5.723996517876214e-06, 1.6651417867109392e-06, 0.999974613299877, 1.051798709615906e-06, 3.2922782760550412e-06]"
476,6,0.9998291955882844,"[2.1503034274393113e-06, 4.353945233185964e-06, 1.7488264577518042e-05, 4.287036743895635e-05, 8.249563732532075e-05, 9.04416144131823e-06, 0.9998291955882844, 4.32049929751146e-06, 5.114064761362606e-06, 2.9671682127307404e-06]"
477,0,0.9999288987677541,"[0.9999288987677541, 2.6787298150234943e-06, 6.667230190314026e-06, 3.3506003711953574e-07, 1.207685022521539e-05, 7.583356222061249e-07, 1.0176102638712205e-06, 4.756307909276095e-06, 1.4152980506032492e-05, 2.8658127676881165e-05]"
478,5,0.7618456781041931,"[7.48284919251628e-05, 0.0002051542713043399, 0.003062025019477715, 0.2324677179219402, 0.001316521320282042, 0.7618456781041931, 0.0005927936667685247, 0.00029769413280212, 5.5767827848632754e-05, 8.181924345823687e-05]"
479,4,0.9994931579069902,"[2.945388105943365e-05, 9.349275240192342e-06, 1.2659126670716036e-05, 1.6993768442229446e-05, 0.9994931579069902, 0.00021241762316879687, 9.696009459996574e-05, 0.00010660861063438738, 8.496909527657065e-06, 1.3902803666547587e-05]"
480,8,0.9982418876340262,"[0.0004093601395466365, 0.00038339572773765445, 1.0776027815277901e-05, 0.0006193781429865224, 8.66772513430189e-06, 3.6265674758041324e-06, 1.3149293218161642e-05, 2.872235406312213e-05, 0.9982418876340262, 0.000281036387996259]"
481,6,0.9999044497490129,"[1.7219138684512592e-06, 1.9656902537520065e-05, 1.2685154490164383e-05, 9.452452870678062e-06, 2.610756692434018e-05, 5.184488089149471e-06, 0.9999044497490129, 4.932989617062925e-06, 1.2882337917580634e-05, 2.9264446718125316e-06]"
482,8,0.9998950339449187,"[1.0085892400713783e-05, 2.6969333465436683e-05, 8.632436000044568e-06, 4.795370116517538e-06, 1.1641982176700394e-05, 1.603040507614371e-05, 5.475036745376508e-06, 1.119295022560691e-05, 0.9998950339449187, 1.014264887477599e-05]"
484,5,0.9999891339523737,"[1.9139147000461732e-07, 1.8202699860334584e-07, 3.8874786422660357e-07, 5.607978875374423e-06, 8.757559602714933e-07, 0.9999891339523737, 2.1158765213902403e-07, 2.951029679887963e-06, 9.738760319677221e-08, 3.6014152259147846e-07]"
485,9,0.9018017223943152,"[0.05615091550288718, 0.0026489762944189644, 0.00554847063532585, 7.42152916539243e-05, 0.0003627699489196762, 0.0007209584613437536, 0.00036118949026096425, 0.0010718089327423188, 0.031258973048132056, 0.9018017223943152]"
486,9,0.9999488553259293,"[2.9951000386131594e-06, 1.0027480102649231e-05, 1.5473825784776517e-06, 3.0778685873427712e-06, 2.25689137662064e-06, 1.7787705285018345e-06, 2.1904239077365416e-06, 1.6248835073519243e-05, 1.1021921877397987e-05, 0.9999488553259293]"
487,9,0.9999487366872668,"[2.6476322663257433e-06, 1.0272641912233604e-05, 7.065564180293906e-07, 5.33526598608115e-06, 6.4405714085475e-07, 1.0561344946401857e-06, 1.1208888154899896e-06, 2.088253269861055e-05, 8.597603000950402e-06, 0.9999487366872668]"
488,5,0.9996232998445518,"[4.514736595550455e-06, 3.275921591232955e-06, 5.2557976172399245e-06, 1.7569935272352733e-05, 0.0003115522658064314, 0.9996232998445518, 1.715656429501422e-05, 1.0059292253317051e-05, 2.954579552328429e-06, 4.3610624646683715e-06]"
489,0,0.9992775010045327,"[0.9992775010045327, 2.6184481629422903e-05, 4.689284743193618e-05, 0.0001284234884148976, 1.6094968200072025e-05, 0.0002322645196788983, 1.754801040881239e-05, 3.0103460469457208e-05, 0.0001573286299425643, 6.765858929148263e-05]"
490,1,0.9999649444307666,"[2.9588890328698022e-06, 0.9999649444307666, 8.380796447271073e-07, 1.4787887630220003e-06, 1.152002191493698e-06, 1.3713897830004684e-06, 6.5401799706438455e-06, 2.2930523908232495e-06, 7.626752707277927e-06, 1.0796434749525879e-05]"
491,0,0.9656292860782861,"[0.9656292860782861, 0.0001457737787004936, 0.03280600137211897, 0.00025858881094727816, 0.0002840435918458803, 0.000249480854255041, 4.137184250340918e-05, 0.0002060377679414228, 0.00019948513202096217, 0.00017993077138010475]"
492,8,0.9998942471360912,"[9.25297144726866e-06, 1.3489559851118961e-05, 9.628778250521046e-06, 1.292058639229684e-05, 2.2946628488273662e-05, 9.24971805090915e-06, 9.07586891253972e-06, 5.593885417220071e-06, 0.9998942471360912, 1.3594867098503939e-05]"
493,1,0.9998971186061122,"[4.004581854624422e-06, 0.9998971186061122, 2.667341697950901e-06, 3.3014683598531703e-06, 2.4089674965788216e-06, 3.4848630269911147e-06, 5.4444886398771705e-06, 4.137823756834563e-06, 3.367719444185356e-05, 4.375466461319181e-05]"
494,1,0.9998797971541901,"[2.5070206869118097e-05, 0.9998797971541901, 7.745196826270363e-06, 4.129605557151037e-06, 3.397700075488315e-06, 3.987906667272529e-06, 2.365081933817689e-05, 8.839522286748185e-06, 2.9352052577062647e-05, 1.4029835612509036e-05]"
495,8,0.9999663016068246,"[1.626854954766983e-05, 8.100125625438997e-06, 1.0523913511587663e-06, 7.069076818219926e-07, 1.285542556054652e-06, 7.754233291062873e-07, 1.5709720570063481e-06, 7.762496071193928e-07, 0.9999663016068246, 3.162231420020355e-06]"
496,0,0.9997824472240247,"[0.9997824472240247, 2.7485952149870262e-05, 2.9105011434183898e-05, 8.43339512150516e-06, 1.4385881521417201e-05, 2.4511925065543903e-06, 5.424377219914041e-06, 1.6645970055360465e-05, 0.00010632089713632268, 7.300098830007233e-06]"
497,2,0.9996186418276414,"[2.13436396900425e-05, 3.771354226915604e-06, 0.9996186418276414, 2.2267482840775492e-05, 2.767501177086613e-05, 0.00018748126175948676, 1.1069751027153868e-05, 8.796078816911853e-05, 1.1582776877014252e-05, 8.206105997281252e-06]"
498,2,0.9999730883886931,"[2.9092772058222996e-06, 1.2474385638463163e-06, 0.9999730883886931, 3.6668581225222203e-06, 8.540037229822486e-06, 2.4411494273907046e-06, 4.421518428561812e-06, 2.4095371171033616e-06, 7.612703312135232e-07, 5.145248804918743e-07]"
499,0,0.9998836770296909,"[0.9998836770296909, 7.505984560721485e-06, 6.367145958703345e-05, 6.514048524814974e-06, 6.959609627163158e-06, 4.410464994014726e-06, 4.999538561131845e-06, 3.7699921676322525e-06, 1.2434686638691927e-05, 6.057185647789176e-06]"
500,4,0.9999138660504369,"[1.571444267916563e-06, 1.2066775046751407e-06, 1.3358213362125871e-05, 4.26920738104337e-05, 0.9999138660504369, 3.241475370063488e-06, 1.4541267419114649e-05, 5.75193119160633e-06, 2.405053233069166e-06, 1.3658134040783053e-06]"
501,6,0.9999747423553774,"[1.1311219477658833e-06, 1.1243710364424326e-06, 6.919444050390212e-06, 6.647301386790778e-06, 3.421665005634011e-06, 1.2682267937104945e-06, 0.9999747423553774, 1.3724674233515465e-06, 2.066315516101558e-06, 1.3067314624770177e-06]"
502,5,0.9999585455222272,"[5.18746081387821e-07, 1.8258351629139822e-06, 2.8391549638521593e-06, 1.1345402319491185e-05, 7.454781639751385e-06, 0.9999585455222272, 3.646478131325477e-06, 1.0468804181919582e-05, 2.0543374241692103e-06, 1.3009378681002417e-06]"
503,4,0.9998928971625318,"[1.1378587796495242e-06, 9.987397868061293e-07, 7.048071326061905e-06, 1.8282203327058044e-06, 0.9998928971625318, 6.685890430889022e-05, 1.3956555156307646e-05, 1.2805322597425075e-05, 1.272851680804529e-06, 1.1963134996499161e-06]"
504,9,0.9999500255489029,"[4.398296926761988e-06, 1.2272704791963694e-05, 6.98502192265197e-07, 4.684860595325694e-06, 1.2708959856594127e-06, 4.3031860901136786e-07, 1.979103156301261e-06, 1.7241033381960255e-05, 6.998735457802249e-06, 0.9999500255489029]"
505,4,0.9986913421306751,"[7.6378873151107e-06, 5.880014129750208e-06, 1.298751630809083e-05, 6.554508820294649e-05, 0.9986913421306751, 3.4761583761945726e-05, 1.5348040834388154e-05, 0.00114383544258317, 8.594928551597162e-06, 1.4067367637975995e-05]"
506,7,0.9999485281599566,"[8.12281577543084e-06, 2.7951172754256677e-06, 1.9541267227007845e-06, 5.020409554574561e-06, 1.9859776575134087e-05, 7.306116731780748e-06, 1.4100728263391795e-06, 0.9999485281599566, 2.361378059428642e-06, 2.6420265226687517e-06]"
507,9,0.9999671245497437,"[1.0492436293532305e-05, 8.092149176568637e-06, 7.369316668366433e-07, 3.6086895422909103e-06, 1.1984492608216916e-06, 8.463239126940392e-07, 1.8077059522798115e-06, 2.599544934874188e-06, 3.4932195164670793e-06, 0.9999671245497437]"
508,9,0.9997407299577108,"[0.00010312967590151088, 2.670543495819311e-05, 2.4941065239347826e-06, 5.465274498529367e-06, 3.129166774733337e-06, 2.6465261912176174e-06, 6.315528250066468e-06, 5.411717924803995e-06, 0.00010397261126622439, 0.9997407299577108]"
509,4,0.9999906151560339,"[3.1117415305219515e-07, 2.1778042426977275e-07, 1.800637136300345e-06, 7.178591820971067e-07, 0.9999906151560339, 9.456166559886813e-07, 2.1630137083716336e-06, 2.5092697662967886e-06, 3.745712609440897e-07, 3.449216786226669e-07]"
